,x,y,PassiveActive
1688,[cls] یک زن و شوهر به طبقه بالای خانه می‌روند و زن لباس‌های خود را به شوهرش می‌دهد، اما شوهر به دلیل داشتن زن دوم، این کار را انجام نمی‌دهد. بعد از اینکه مادر شوهر به جای اینکه کمک کند، به زن حمله می‌کند، همه به جنگل می‌روند و در نهایت همه به همراه همسایگان جمع شده و جهیزیه زن را نمی‌دهند. [sep] شوهراشغال منم جهیزیمو خالی کرده برده جای دیگه بعدتمام لباسامو میداد دوستدخترش بپوشه عکس بندازه من ببینم حرص بخورم [sep],question or answer,Passive
1689,[cls] مشکلات بین زوج جدا از داداش شوهر بود، اما داداش اشتباها درگیر شد. شوهر به داداش گفت که او را مسخره نمی‌کند، اما همسرش به او گفت که بیشتر باید محافظت کند. در نهایت، همسر به اتاق رفت و در رو قفل کرد. [sep] چه پررو …یعنی شوهرت وایسادفقط نگاه کرد.. [sep],question or answer,Passive
1690,[cls] زنی که از تنهایی خسته شده بود، شوهر بداخلاقش او را مورد سوء استفاده قرار داد و او را زخمی کرد. او برای تزریق آمپول آی وی اف فردا باید بیمارستان را برود. اما شوهرش او را تنها گذاشت و هیچ کسی در شهر غریبی که زندگی می‌کرد به او کمک نمی‌کرد. [sep] آی وی اف چرا دیگه؟؟ [sep],question or answer,Passive
1691,[cls] شوهر به جرم ضرب و شتم دیه پرداخت کرد. به جرم توهین و فحاشی جزای نقدی داد. به جرم تهدید جانی به ۷۴ ضربه شلاق محکوم شد. [sep] خب ببین چیکارت کرده که اینجورحکمی بریدن [sep],question or answer,Passive
1692,[cls] شوهر به زن خیانت می‌گوید و او را می‌زند. زن به مادرش زنگ می‌زند و به خانه او می‌رود. شوهر از آن زمان مفقود است و زن نمی‌تواند تکانی بخورد. [sep] از اون اول همینجوری بود دست بزن داشت؟ [sep],question or answer,Passive
1693,[cls] در یک دعوای خانوادگی، شوهر دست بلند کرد و به پیشونی همسرش ضربه زد. همسر به پدر خود و شوهر به دوست خود از این اتفاق خبر داد. شوهر به خانه برگشت و با همسرش به دلیل اظهارات ناروا دعوا کرد. [sep] پدرت کاریش نداره؟! [sep],question or answer,Passive
1694,[cls] یک زوج برای گردش به بیرون رفتند، سپس خانه را تمیز کردند. اما بعد از بازگشت، مرد عصبانی شد و به زن فحش داد. زن نیز به دلیل خبر مرگ دوستش، نتوانست به خوبی کار کند و دعوا شدیدی بین آنها رخ داد. [sep] خونه مادرشوهرم بودیم رفت اتاق عکس اینا اصلا نگرفت بعد اومد پیش همه تحقیرم کرد الانم من اومدم اتاق اون پیش خواهراش میگه میخنده [sep],question or answer,Passive
1695,[cls] دعوای شدید با شوهر، مشت زدن به سر و درد سر. ناراحتی و عدم علاقه به شوهر به دلیل رفتارش. [sep] قرار نیست ک هردفه بزنه.. البته اگ شوهرش ازین وحشیایی ک همیشه میزنن نباشه [sep],question or answer,Passive
1697,[cls] شوهر زور می‌کند و اجازه نمی‌دهد همسرش از نقش پسر خانه بیاید. هفته‌ای یک بار همسر به خانه مادرش می‌رود. در یک جنگی شوهر به همسرش کتک زد. مادر شوهر همچنان از همسرش دعوت می‌کند و شوهر عصبی می‌شود. [sep] هبچکار همینجور دارم ادامه میدم کاری از دستم برنمیاد [sep],question or answer,Passive
1698,[cls] مادرشوهرش با حرفاش دلشو شکست، شب قرار بودند با هم بمانند، اما بحثی بین او و شوهرش شکل گرفت و شوهرش به او حمله کرد. [sep] بچه داری؟ [sep],question or answer,Passive
1699,[cls] همسرم بدترین کتک‌ها را به من زد چون یک عکس در پروفایلم قرار داده بودم. مادر همسرم نیز یک عکس از خودش و من در فضای مجازی قرار داده بود، اما همسرم حتی به مادرش نگفت که عکس بردارد. اکنون از همسرم بدم می‌آید. [sep] گف نزار ولی من گذاشتم چون منم دوس دارم عکس بزارن مگه من دل ندارم [sep],question or answer,Passive
1700,[cls] یک زوج دعوا کردند و خانواده شوهر به دعوای آن‌ها پیوستند. شوهر به مسافرت رفت و مادر و خواهرش به زن شوهر کتک زدند و او تصمیم به طلاق گرفت. [sep] شوهرت ازاد شده؟ [sep],question or answer,Passive
1701,[cls] شوهر وحشیانه با همسرش رفتار می‌کند، او صورت همسرش را گاز می‌گیرد و به او درد می‌رساند. همچنین، موهای همسرش را می‌کشاند و دماغش را فشار می‌دهد. همسرش از رفتار شوهرش ناراحت است و نمی‌داند چگونه این رفتار را ترک کند. [sep] ای خدا ینی میشه به منم یه شوهر بدی باهم گاز گازی کنیم؟ [sep],question or answer,Passive
1702,[cls] در یک بحث الکی، شوهر فحش و حتی ضربه به همسرش زد. آنها در طبقه بالای خانه مادرشوهرشان زندگی می‌کنند و اگر مادرشوهرشان نبود، شوهرش او را می‌کشت. همسر داد زد و شوهرش او را ضربه زد. او نمی‌داند چگونه با شوهرش رفتار کند و احساس ناراحتی می‌کند. [sep] والا [sep],question or answer,Passive
1703,[cls] یک زن با کمربند زده و کبود شده توسط شوهرش مورد ضرب و شتم قرار گرفته است. پزشکان قانونی شاهدانی را برای ثابت کردن این اتفاق می‌خواهند. زن در حال تردید برای شکایت کردن از شوهرش است. [sep] خخخخخاره [sep],question or answer,Passive
1704,[cls] دو زوج دعوا کردند، شوهر به زن حمله کرد و او را زد، زن می‌خواهد بداند آیا باید برای شوهر جشن کوچولو بگیرد یا نه؟ [sep] کاااادو؟؟؟ جشششن؟؟؟؟؟ واقعا که [sep],question or answer,Passive
1705,[cls] یک زن به همسرش گفت که می‌خواهد ساعت ۴ برای خرید تلویزیون بیرون برود. همسرش پیشنهاد داد که از خانه خودشان سرقت کنند. زن به اتهام استفاده از وسایل خانه، فحش و توبیخ شد. بعد از آن، یکی از خانواده‌اش به شدت توسط زن مورد حمله قرار گرفت. [sep] خواهر برادر دیگه‌ای نداری؟؟ با مادرت زندگی نیکنی؟؟؟ پدرتون چه برخوردی دارن؟؟؟ آخه فقط از مادرت گفتی [sep],question or answer,Passive
1706,[cls] در حین تماشای فیلم، فردی به گوش شخص دیگری محکم زد و باعث درد و سوت کشیدن گوش شد. شخصی که زده شده بود، از این اقدام ناراحت شد و از فردی که زده بود، شکایت کرد. فردی که زده بود، ادعا کرد که او اصلا محکم زده نبوده بود. [sep] کسی افسردگی گرفته بیاد تاپیک اخرم خاهش میکنم [sep],question or answer,Passive
