,x,y,PassiveActive
1148,[cls] مشاجره با همسر و کتک خوردن. [sep] برو پزشک قانونی. یباربترسونیش دیگه ازاین غلطا نمیکنه. [sep],conform and adjust,Active
1149,[cls] شوهر و همسر درگیری داشتند و همسر بارها توسط شوهر ضربه می‌خورد. در یک بحث کوچک، شوهر به همسرش ضربه زده و وضعیت بدتر شده است. همسر درد و رنج می‌کشد. [sep] همسر من روزی نبود مشت تو کمرم نزنه و روزی نبود کتک نخورم …البته منم از خودم دفاع میکردم و حمله میکردم …اما چندبار نامه پزشک قانونی و‌کتک کاری گرفتم و چند بارم حسابی خودمو زدم به مریضی واسه همین الان خیلی. آروم شده و دیگه از زور استفاده نمیکنه [sep],confront and retaliate,Active
1150,[cls] درگیری شدید بین زن و شوهر در حضور مادر زن رخ داد. زن به شدت توسط شوهرش ضربه خورد و او رفت. مادر زن نمی‌خواهد شوهر به خانه بازگردد و نیاز به راهنمایی دارد. [sep] فعلا محل نده به نظرم تا دیگه دست روت بلند نشه فک نکنه بازم میتونه! وقتی اشتی کردین با شوهرت برو دکتر و کنترل خشم یاد بگیرین! [sep],conform and adjust,Active
1152,[cls] همسران درگیر شوخی‌های پسرعمه شوهر هستند. در نتیجه یک جراحت رخ می‌دهد و آنها به شدت به هم می‌زنند. حالا همسران درگیری دارند و هیجانات آنها بالا می‌رود. [sep] اگه اخلاق بچگونه اتو کنار نذاری ممکنه از چشم شوهرت بیفتی و ازت سرد بشهوقتی ازدواج کردی دیگه باید عاقلانه رفتار کنیوقتی با پررویی جوابشو میدی اون از تو زده میشه [sep],conform and adjust,Active
1154,[cls] درگیری شدید بین زن و شوهر در حضور مادر زن رخ داد. زن به شدت توسط شوهرش ضربه خورد و او رفت. مادر زن نمی‌خواهد شوهر به خانه بازگردد و نیاز به راهنمایی دارد. [sep] کاملا. دست و زبان فرقی با هم ندارن. وقتی یکی با زبان زخم میزنه باید انتظار داشته باشه طرف مقابلش هم با دست زخم بزنه. همونجور که کسی حق زدن نداره کسی هم حق هتاکی نداره. اگر این بده، اون هم بده. و کسی که باعثش شده باید پا پیش بذاره برای عذرخواهی. اگر جای این دونفر عوض میشد، یعنی همسر ایشون هتاکی میکرد و ایشون کتکش میزد مطمئنم جمع کثیری تو این سایت میگفتن احسنت، کار خوبی کردی. [sep],conform and adjust,Active
1158,[cls] مردی با همسر خود درگیری دارد. همسرش به او خیانت می‌کند و او را مورد سوء استفاده قرار می‌دهد. مرد به خانواده خود می‌گوید که نمی‌تواند با همسرش زندگی کند و به مشاوره مراجعه می‌کند. [sep] ببین عزیزم مردی که زنشو میزنه هیچوقت هیچوقت درست نمیشه اینو مطمئن باش چند تا خانواده رو دیدم که میگم مردا نه تنها ادم نشدن بدتر هم شدن به فکر راه چاره باش اگه خونوادت هم قبولت ندارن برو پزشک قانونی ازش شکایت هم کن نتیجه میده [sep],confront and retaliate,Active
1159,[cls] شخصی کتک خورده و گریه می‌کند. روسری به او زده شده و حالش خوب نیست. [sep] برو شکایت کن عزیزم سریع برو فقط [sep],confront and retaliate,Active
1160,[cls] شخصی به خانه می‌آید، لباسش را عوض می‌کند و در آشپزخانه هول می‌دهد. با شخص دیگری به شدت درگیری می‌کند و بعد از قسم خوردن بچه‌ها، او را از خانه می‌فرستد. [sep] خب چرا این کارو کردی وقتی شوهرت این اخلاقا رو داره؟ [sep],conform and adjust,Active
1161,[cls] همسرم به دلیل یک بند رخت، با لگد زدن به لباس هایش، من را عصبانی کرد. من پول جم خود را برای خرید چیزی جدید صرف کردم، اما همسرم آن را شکست. در نهایت، من به همسرم سیلی زدم و او به من حمله کرد. [sep] برو شکایت کن برو پزشکی قانونی راحتش نذار دیگه جرات نکنه دست بلند کنه شاهدم داری [sep],confront and retaliate,Active
1162,[cls] دو نفر در یک تایپیک به دلیل بحث و جدل داغ شدند. یکی از آنها به طلاق و پرت کردن بچه‌ها اشاره کرد و دیگری به شدت عصبانی شد و صورتش سوخت. سپس او به اتاقی رفت و درو را قفل کرد و صدای گریه‌اش شنیده می‌شد. [sep] بروبابا،، حداقل میخواید، دروغ بگیدتاپیک‌های قبل روبترکون، بروسردرست [sep],conform and adjust,Active
1164,[cls] یک زوج دعوا کردند، همسر زن موهای زن را کشید و زیر گوشش زد، سپس پاش را به پاهای زن زد و او را به خانه برد، زن گریه کرد و همسرش هیچ جوابی نداد. [sep] وا ببرش مشاوره ثبات اخلاقی نداره [sep],confront and retaliate,Active
1167,[cls] در دعوای دیشب، من شدیدا مورد ضرب و شتم قرار گرفتم و خانواده‌ام همراه من از خانه بیرون شدند. حالا نیاز به راهنمایی برای حفاظت از حضانت بچه دارم. [sep] اگه رد زدنت مونده رو بدنت برو پزشک قانونی پرونده درست کن بعد با همین پرونده ضرب وشتم میتونی جداشی [sep],confront and retaliate,Active
1168,[cls] زن جوانی که تازه بچه دار شده، از شوهرش رنج می‌برد و احساس می‌کند که او را نمی‌فهمد. شوهرش به بچه‌شان علاقه زیادی دارد ولی به همسرش بی‌توجه است. زن خسته و ناراحت است و از زندگی خود ناراضی است. [sep] با این شرایط چرا بچه دار شدی نزار کتک بزنه، زد برو شکایت کن [sep],conform and adjust,Active
1171,"[cls] دوستان کمک دیشب با شوهرم دعوام شد. ,شوهرم به دلیل دو موضوع مختلف سرم داد زد. ,شوهرم شام را با من نخورد و من عصبانی شدم و زیر سفره زدم. [sep] عزیزم آدم نرمال هرچقدرم عصبی بشه نباید این دیوونه بازیا رو دربیاره. یعنی چی اخه؟ این موضوع خیلی کوچیکتر از این بوده که بخواد با زن و زندگیش این کارا رو بکنه. مردم فوق دو تا داد میزنن. یه سیلی تو صورت خودشون یا طرف مقابل میزنن، یه ظرف میشکونن. چاقو نمیکشن دست زنشون رو پاره کنن که!!! عجیبه که مردا هر کار میکنن یه عده میان میگن تقصیر زنه! خانوما هم که سنگ نیستن، حق ندارن یعنی یه وقت عصبانی یا ناراحت بشن؟!! اگه شدن باید قیامت بشه تو خونشون؟!! استارتر جدی بهت گفتم من از شوهرت ترسیدم به خدا. حس امنیت داری پیشش؟ حتما ببرش پیش مشاور یا روان پزشک. پس فردا بچه هات تو این جو بزرگ بشن دیوونه میشنا … [sep]",confront and retaliate,Active
